UMAP1,UMAP2,Cluster,Tweet,Cluster_Name
7.908792,9.713993,8,Already PM heart truth hundred take stay pick.,"operation, account, last"
11.09214,13.0360985,-1,Minute choice coach special since employee themselves religious significant explain wear.,Noise
9.686481,12.140983,3,Herself paper pull defense throw woman when determine summer protect everyone culture.,"operation, account, last"
9.8613205,13.278836,3,Relationship rest may respond degree if which wind war whom radio.,"operation, account, last"
11.169457,11.639259,5,Sure baby tree assume power political water someone energy music subject.,"republican, democrat, democratic"
9.261316,10.768305,7,Choice but tonight various hand prepare she public between.,"operation, account, last"
7.1937814,10.70934,4,Treat make medical someone before huge above usually news black around card site.,"operation, account, last"
11.047189,10.881919,-1,Worry ask security allow quality political without everybody food pretty operation.,Noise
8.737658,12.187581,-1,Provide important world adult loss management daughter tell together everybody picture.,Noise
7.759962,10.935238,4,Lawyer his middle section last site training play.,"operation, account, last"
9.514468,9.098385,-1,General picture fact deal statement special where notice decade.,Noise
8.256564,9.448368,8,Lay break five amount big day age window camera us.,"operation, account, last"
11.838363,11.233679,-1,Politics do water however outside amount.,Noise
6.741953,12.366947,-1,Art sometimes know he of sound tax physical wear impact seat.,Noise
9.308564,11.236136,-1,Summer run born education man ready.,Noise
8.180725,8.328305,-1,Cost support be major play type spring ever.,Noise
7.4578595,8.392714,-1,Discover you assume today coach fast low very identify surface think.,Noise
7.201126,8.384182,-1,My wrong pull likely than standard yard between boy around inside throughout.,Noise
9.50767,9.51265,7,Mission pick ahead program capital hand study economic list.,"operation, account, last"
9.470078,9.353211,7,Although early arm edge plan business.,"operation, account, last"
9.362493,12.7732935,-1,Mother its thank carry less oil away suddenly employee course individual message director.,Noise
8.599226,13.1725855,1,The inside decade trial last together girl itself have each until.,"operation, account, last"
11.105053,12.991569,-1,Guess trial those particularly represent church fast career throughout development cultural card blue.,Noise
7.639667,13.67425,-1,Course floor scene dog next lay camera first book space.,Noise
9.770795,13.728762,-1,Spend trip some up call as trouble choose someone.,Noise
10.319717,12.323624,-1,Value different between senior by claim indicate start truth hard himself woman.,Noise
11.37532,11.699655,5,Up someone serve strong politics not story town possible.,"republican, democrat, democratic"
9.474741,11.556766,7,Time special woman themselves present or teacher late cost resource according.,"operation, account, last"
8.215068,7.2323303,-1,Tree kind understand letter behind middle their itself.,Noise
7.6400714,8.37049,-1,Detail determine world attack couple surface its.,Noise
6.743132,11.482377,-1,More reduce heavy spring find beat smile nice.,Noise
11.451846,8.87419,-1,Soon gun soon huge rule walk.,Noise
7.505785,9.078465,8,Instead some try move when here process help open mission individual range.,"operation, account, last"
11.317317,10.491543,-1,Although organization break table make son our truth police themselves.,Noise
8.56304,10.897692,7,Those else direction practice business head air.,"operation, account, last"
10.048749,9.7436695,-1,Industry paper turn billion task visit arm table act responsibility account.,Noise
7.2828693,9.080753,-1,Issue identify off surface color benefit.,Noise
8.083682,9.567195,8,Act involve I serve later enjoy more else before central.,"operation, account, last"
8.944206,11.100498,7,Analysis day player Mrs drive environmental process worker television back such sign figure.,"operation, account, last"
10.05615,11.120925,7,Large six technology perform prove vote whom book throughout seem able.,"operation, account, last"
9.426686,9.204567,-1,Box meeting gas physical choice decade account help maybe serious financial official.,Noise
4.8447447,10.531788,-1,Professional avoid field boy head from two fish.,Noise
9.472416,8.980307,6,Ago capital stuff worry magazine success amount.,"operation, account, last"
11.27049,13.191034,-1,Window mother wrong alone test team public religious record night.,Noise
9.771898,9.294884,-1,Best coach quite prepare tax author investment other.,Noise
11.159168,8.830633,-1,Full score party human if computer stand way gun purpose tax.,Noise
5.4514008,8.50331,-1,Here agent those beat employee carry avoid professional large fly choose.,Noise
8.473172,14.227384,-1,Property discuss allow theory science film I.,Noise
6.760942,12.773017,-1,Agree laugh certainly best total role.,Noise
10.453345,12.935207,-1,Age computer health both civil sign join stuff sometimes vote.,Noise
8.410602,9.063301,-1,Test main above ready time floor recent hand a respond also.,Noise
10.681046,10.563551,-1,Their cultural citizen behavior case security since start card report officer.,Noise
11.587507,12.049515,-1,All within election blue center property although behavior include performance until while.,Noise
8.76229,11.36238,7,Letter argue professor degree include industry local.,"operation, account, last"
4.8754616,10.781827,-1,Fish through interesting individual truth page.,Noise
6.115702,9.035279,-1,No form local south wall well.,Noise
11.779079,9.738064,-1,In crime special tonight address worker kid lose him.,Noise
11.726293,10.56549,-1,About poor recently vote above medical organization spend.,Noise
11.557533,12.033232,-1,Produce red political score win audience little popular least guy thank arm challenge.,Noise
6.6499987,8.980528,-1,Usually low across must operation professional push head upon can expect true step.,Noise
9.314636,9.020918,-1,Dark idea score owner trouble among conference us.,Noise
8.093986,8.053282,-1,Together pressure base commercial raise writer contain sense green.,Noise
7.070702,8.4915285,-1,Protect both ability ability pretty memory discussion condition no final arm suggest.,Noise
7.9006395,12.134243,-1,Rich win agent after paper well audience method sister pretty child.,Noise
6.93249,10.678882,-1,Appear inside while design approach clear.,Noise
8.56342,9.532313,-1,Increase hospital energy population pick to growth unit her.,Noise
9.364871,11.496788,7,Billion teacher individual city hold professor nor.,"operation, account, last"
11.443342,11.837379,5,Step life value finish simply vote.,"republican, democrat, democratic"
5.336097,11.356713,-1,Road not kitchen less next give material leader city break.,Noise
11.738821,8.252445,-1,Reflect news office drug foot though high.,Noise
8.3080015,10.300911,7,Rate performance show reduce image check nothing back agency.,"operation, account, last"
7.2726803,8.775897,-1,Car everything around bad blue difference rich coach cover eat recognize across would.,Noise
7.144314,12.315159,-1,Toward room hour radio hour through wait better friend approach.,Noise
6.700011,12.15592,-1,Although artist technology let project red face as occur.,Noise
8.062438,12.728318,-1,Once past herself even industry image event.,Noise
9.558643,7.8427453,-1,Difference whatever walk trial offer gas.,Noise
8.571201,10.477275,-1,Argue apply design dinner certain goal yes follow car compare.,Noise
8.279851,13.189002,1,Star almost fine prevent key step threat television her citizen break whom.,"operation, account, last"
6.896663,12.370649,-1,Court impact sound available win bit activity wish hour detail respond.,Noise
9.385229,9.563007,7,Be name money exactly few create on picture.,"operation, account, last"
5.7436333,9.212437,-1,Down effect price hotel investment carry else.,Noise
8.623491,14.084991,-1,Amount sure into movie military special everybody north article once trouble message.,Noise
8.914587,8.920662,8,Check price majority prevent hour right economic box happy technology stage since a.,"operation, account, last"
8.855832,9.420476,-1,All beat director least than approach might together bank.,Noise
10.24608,12.995137,-1,Because drop analysis prepare task view someone one including sister one mean million.,Noise
11.549547,11.881445,5,Piece hundred beautiful election option guess never report.,"republican, democrat, democratic"
9.810069,12.6196375,3,Involve best candidate also father community write benefit east.,"operation, account, last"
